Id,TimeStamp,Model,Latitude,Longitude,RodCount,Rotation Speed Max (rpm),Rotation Torque Max (ft-lb),Thrust Force Max (lbf),Mud Flow Rate Avg (gpm),Mud Pressure Max (psi),Thrust Speed Avg (ft/min),Pull Force Maximum (lbf),Pull Speed Average (ft/min),Drill String Length (ft)
91738,3/17/2023 16:42:14,D23X30 S3,39.51,-77.28,13,150,2049,23607,4.3,257,18,22103,14,144
91738,3/17/2023 16:45:19,D23X30 S3,39.51,-77.28,15,145,2162,21352,3.4,717,18,8372,7,164
91738,3/17/2023 17:08:25,D23X30 S3,39.6,-77.28,3,147,3435,25000,7,1252,9,21905,9,44
91738,3/18/2023 12:14:47,D23X30 S3,39.6,-77.28,2,112,2494,9107,5.1,412,14,0,0,34
91738,3/18/2023 12:54:03,D23X30 S3,39.6,-77.28,4,114,3000,9608,4.5,389,11,0,0,54
91738,3/18/2023 13:14:12,D23X30 S3,39.6,-77.28,7,106,430,1945,5.5,107,41,3965,15,64
91738,3/18/2023 13:15:07,D23X30 S3,39.6,-77.28,7,112,2829,22146,5.7,550,19,11489,7,84
91738,3/18/2023 13:46:04,D23X30 S3,39.6,-77.28,12,114,3303,24367,6.2,1492,21,21843,16,134
91738,3/18/2023 14:01:46,D23X30 S3,39.6,-77.28,15,103,570,10782,5.7,95,25,115,0,164
91738,3/18/2023 15:04:01,D23X30 S3,39.6,-77.28,18,107,632,289,6,69,0,3013,28,174
91738,3/18/2023 14:27:39,D23X30 S3,39.6,-77.28,8,124,3401,25013,5.7,1377,16,21616,17,94
91738,3/18/2023 16:24:15,D23X30 S3,39.6,-77.28,17,116,2924,23162,5.6,752,19,21661,12,184
91738,3/18/2023 16:55:29,D23X30 S3,39.17,-78.18,11,109,710,5214,5,62,43,0,0,124
91738,3/19/2023 15:16:19,D23X30 S3,39.17,-78.18,18,111,959,7951,4.8,74,29,0,0,194
91738,3/19/2023 14:58:33,D23X30 S3,39.17,-78.18,20,106,1001,3908,5.2,50,31,161,7,214
91738,3/19/2023 15:04:45,D23X30 S3,39.17,-78.18,24,109,1261,9762,4.7,67,25,0,0,254
91738,3/19/2023 14:50:29,D23X30 S3,39.17,-78.18,25,111,1332,13446,4.6,148,14,0,0,264
91738,3/19/2023 14:55:39,D23X30 S3,39.17,-78.18,27,116,1633,19081,4.5,186,13,0,0,284
91738,3/19/2023 16:31:14,D23X30 S3,39.17,-78.18,13,103,1005,4240,6.7,102,37,0,0,144
91738,3/19/2023 18:05:29,D23X30 S3,39.17,-78.18,23,110,1003,12676,6.8,353,22,5779,14,244
91738,3/19/2023 18:24:40,D23X30 S3,39.6,-77.28,3,151,2506,24655,4.5,909,16,17159,18,44
91738,3/20/2023 11:55:15,D23X30 S3,39.6,-77.28,3,116,2460,22619,9.6,1387,17,0,0,44
91738,3/20/2023 12:25:34,D23X30 S3,39.6,-77.28,5,106,2925,23542,10.1,1474,17,21899,12,64
91738,3/20/2023 12:28:36,D23X30 S3,39.6,-77.28,7,155,3251,23769,7.8,1494,10,21917,9,84
91738,3/20/2023 12:31:20,D23X30 S3,39.6,-77.28,8,157,2537,24150,4.3,1189,8,21949,9,94
91738,3/20/2023 12:33:17,D23X30 S3,39.6,-77.28,9,156,2390,22511,4.4,1395,7,14751,8,104
91738,3/20/2023 12:35:23,D23X30 S3,39.6,-77.28,10,143,2165,23207,3.8,1082,9,14287,5,114
91738,3/20/2023 12:44:15,D23X30 S3,39.6,-77.28,14,155,2486,22226,3.6,1136,13,8194,10,154
91738,3/20/2023 12:56:53,D23X30 S3,39.6,-77.28,8,113,2730,24555,5.3,110,26,22037,14,94
91738,3/20/2023 13:41:12,D23X30 S3,39.6,-77.28,5,113,2740,24138,5.7,670,16,21935,7,64
91738,3/20/2023 15:15:50,D23X30 S3,39.6,-77.28,10,110,2881,24496,5.5,857,12,21900,11,114
91738,3/20/2023 15:19:29,D23X30 S3,39.6,-77.28,12,106,2848,24543,8.4,1111,11,21789,6,134
91738,3/20/2023 15:35:38,D23X30 S3,39.6,-77.28,15,110,1824,8652,8.3,540,13,0,0,164
91738,3/20/2023 15:38:47,D23X30 S3,39.6,-77.28,17,112,1787,5866,7.6,373,15,0,0,184
91738,3/20/2023 15:32:42,D23X30 S3,39.6,-77.28,19,108,2162,13570,8.2,658,14,9196,22,204
91738,3/20/2023 15:35:09,D23X30 S3,39.6,-77.28,21,109,1937,16320,8.2,658,20,0,0,224
91738,3/20/2023 16:01:39,D23X30 S3,39.72,-77.08,6,110,2937,24000,5.8,433,18,12842,15,74
91738,3/23/2023 17:43:47,D23X30 S3,39.72,-77.08,8,110,3230,15308,6.1,493,5,12307,1,94
91738,3/23/2023 17:45:59,D23X30 S3,39.72,-77.08,10,110,3196,24381,6.1,774,11,16924,10,114
91738,3/23/2023 18:11:02,D23X30 S3,39.72,-77.08,17,109,836,7278,-0.4,-3,50,7434,19,164
91738,3/23/2023 18:56:20,D24X40 S3,34.94,-114.15,30,198,2503,13264,7.8,721,8,11945,25,294
91738,10/23/2022 16:38:33,D24X40 S3,34.94,-114.15,30,187,4967,27238,6.5,636,6,20970,27,314
91738,10/23/2022 18:09:20,D24X40 S3,34.94,-114.15,31,186,4554,22014,7.8,967,4,19387,9,324
91738,10/23/2022 18:14:06,D24X40 S3,34.94,-114.15,32,186,4548,22779,7.6,964,5,19454,10,334
91738,10/23/2022 18:16:03,D24X40 S3,34.94,-114.15,33,195,4648,25487,6.7,961,7,21641,8,344
91738,10/23/2022 18:19:01,D24X40 S3,34.94,-114.15,34,202,4849,24202,7,608,8,20431,13,354
91738,10/23/2022 18:22:07,D24X40 S3,34.94,-114.15,35,200,4844,23971,6.4,609,9,20276,12,364
91738,10/23/2022 18:25:23,D24X40 S3,34.94,-114.15,36,181,4089,23635,6.4,602,15,13656,6,374
91738,10/23/2022 18:38:07,D24X40 S3,34.92,-114.15,30,193,4721,23176,5.9,455,8,27298,49,314
91738,10/27/2022 20:11:59,D24X40 S3,34.92,-114.15,31,215,5266,23675,7.5,1003,6,27437,46,324
91738,10/27/2022 20:19:06,D24X40 S3,34.92,-114.15,32,217,5266,23681,7.3,1004,5,27560,42,334
91738,10/27/2022 20:25:25,D24X40 S3,34.92,-114.15,33,165,4370,23051,6.5,833,7,18459,5,324
91738,10/27/2022 20:41:01,D24X40 S3,34.92,-114.15,32,230,1887,3494,7.2,838,32,3805,66,334
91738,10/27/2022 20:34:05,D24X40 S3,34.92,-114.15,33,230,4811,24917,5.9,841,14,17951,45,344
91738,10/27/2022 20:46:03,D24X40 S3,34.92,-114.15,34,234,4813,26139,5.7,839,10,19788,39,354
91738,10/27/2022 20:50:47,D24X40 S3,34.92,-114.15,35,182,4497,28655,5.4,699,5,9800,8,364
91738,10/27/2022 20:59:26,D24X40 S3,34.92,-114.15,36,185,3270,22650,5.8,608,8,6312,15,374
91738,10/27/2022 21:01:42,D24X40 S3,34.92,-114.15,37,194,4914,30234,6,672,9,26227,9,384
91738,10/27/2022 21:04:47,D24X40 S3,34.92,-114.15,38,203,4919,30017,6,675,6,26780,6,394
91738,10/27/2022 21:12:26,D24X40 S3,34.92,-114.15,39,232,3127,12812,7,962,3,4643,18,404
91738,10/27/2022 21:22:56,D24X40 S3,34.92,-114.15,40,228,4719,29646,7.5,1103,8,25449,16,414
91738,10/27/2022 21:31:53,D24X40 S3,34.92,-114.15,41,182,2454,7983,6.3,967,5,5347,0,424
91738,10/27/2022 21:33:32,D24X40 S3,34.92,-114.15,42,193,2596,10958,6.4,962,6,6546,19,434
91738,10/27/2022 21:36:45,D24X40 S3,34.92,-114.15,43,201,5131,29532,6.2,965,6,25339,13,444
91738,10/27/2022 21:43:45,D24X40 S3,34.92,-114.15,44,209,5111,29251,5.8,841,9,28726,9,454
91738,10/27/2022 21:51:51,D24X40 S3,34.92,-114.15,45,216,5106,29755,6.2,844,8,28690,9,464
91738,10/27/2022 21:57:43,D24X40 S3,34.92,-114.15,46,183,4938,30215,6.5,1009,7,28638,6,474
91738,10/27/2022 22:16:46,D24X40 S3,34.92,-114.15,47,178,5039,29524,6.8,991,6,25580,14,484
91738,10/27/2022 22:19:41,D24X40 S3,34.92,-114.15,48,184,5037,29962,6.6,1074,8,25613,12,494
91738,10/27/2022 22:22:40,D24X40 S3,34.92,-114.15,49,199,4788,29408,7.2,1186,9,26936,9,504
91738,10/27/2022 22:28:42,D24X40 S3,34.92,-114.15,50,178,4668,29690,5.7,860,19,21442,7,514
91738,10/27/2022 23:03:53,D24X40 S3,34.92,-114.15,51,172,4780,29625,9.4,1267,6,25916,8,524
91738,10/27/2022 23:08:45,D24X40 S3,34.92,-114.15,52,185,4776,29741,8.8,1267,6,25532,14,534
91738,10/27/2022 23:14:19,D24X40 S3,34.92,-114.15,53,182,3507,12292,8.3,1130,4,6466,11,544
91738,10/27/2022 23:15:45,D24X40 S3,34.92,-114.15,54,178,4761,29278,8.6,1199,8,24979,13,554
91738,10/27/2022 23:21:50,D24X40 S3,34.92,-114.15,55,182,4658,28921,9.3,1179,5,25197,16,564
91738,10/27/2022 23:26:39,D24X40 S3,34.92,-114.15,56,215,4638,29658,8.6,1175,9,27732,12,574
91738,10/27/2022 23:30:48,D24X40 S3,34.92,-114.15,57,193,4735,29578,5.1,1169,8,22629,9,584
91738,10/27/2022 23:37:53,D24X40 S3,34.92,-114.15,58,199,4730,29690,3.9,1160,8,28642,10,594
91738,10/27/2022 23:44:39,D24X40 S3,34.92,-114.15,59,220,4730,29470,3.9,496,9,27581,10,604
91738,10/27/2022 23:53:54,D24X40 S3,34.92,-114.15,60,218,4726,29800,4.6,1200,9,27234,11,614
91738,10/28/2022 0:03:38,D24X40 S3,34.92,-114.15,61,195,4556,29495,8.3,1239,12,15075,13,624
91738,10/28/2022 0:07:50,D24X40 S3,34.92,-114.15,62,196,4613,29428,8.1,1290,11,26110,11,634
91738,10/28/2022 0:11:55,D24X40 S3,34.92,-114.15,63,200,4606,29513,9.2,1511,13,29212,19,644
91738,10/28/2022 0:19:16,D24X40 S3,34.92,-114.15,64,189,3072,10627,9.1,1377,7,7167,23,654
91738,10/28/2022 0:22:40,D24X40 S3,34.92,-114.15,65,280,3390,10974,8.2,1429,11,9770,22,664
91738,10/28/2022 15:20:46,D24X40 S3,34.92,-114.15,66,266,872,29490,8.3,1483,3,24879,20,654
91738,10/28/2022 18:28:02,D24X40 S3,34.92,-114.15,30,191,2514,9473,6.7,742,6,3281,4,314
91738,10/28/2022 17:49:49,D24X40 S3,34.92,-114.15,31,181,4806,27417,6.8,900,5,19768,7,324
91738,10/28/2022 17:56:07,D24X40 S3,34.92,-114.15,32,183,4878,26613,6.6,721,9,20218,7,334
91738,10/28/2022 17:57:44,D24X40 S3,34.92,-114.15,33,204,4492,29186,6.9,764,9,21431,7,344
91738,10/28/2022 18:01:19,D24X40 S3,34.92,-114.15,34,185,4682,20007,6.3,726,9,14372,6,354
91738,10/28/2022 18:03:42,D24X40 S3,34.92,-114.15,35,198,3013,29236,7.3,739,11,24671,9,364
91738,10/28/2022 18:06:14,D24X40 S3,34.92,-114.15,36,186,4385,21398,7.1,768,12,10382,15,374
91738,10/28/2022 18:07:52,D24X40 S3,34.92,-114.15,37,200,4212,26461,6.3,851,9,18057,18,384
91738,10/28/2022 18:09:42,D24X40 S3,34.92,-114.15,38,199,4209,29771,6.6,951,11,17753,14,394
91738,10/28/2022 18:14:55,D24X40 S3,34.92,-114.15,39,190,2325,29566,7,847,11,25204,9,404
91738,10/28/2022 18:16:40,D24X40 S3,34.92,-114.15,40,195,2806,29832,6.5,840,11,27216,17,414
91738,10/28/2022 18:23:26,D24X40 S3,34.92,-114.15,41,178,2456,7402,6.3,795,11,5087,8,424
91738,10/28/2022 18:21:03,D24X40 S3,34.92,-114.15,42,194,4578,25891,6.7,774,9,18987,13,434
91738,10/28/2022 18:32:06,D24X40 S3,34.92,-114.15,44,198,3405,6376,6.4,820,8,5639,2,454
91738,10/28/2022 18:26:54,D24X40 S3,34.92,-114.15,45,200,4730,29827,6.4,820,9,21009,7,464
91738,10/28/2022 18:29:37,D24X40 S3,34.92,-114.15,46,195,4735,30420,6.7,812,9,24595,8,474
91738,10/28/2022 18:31:44,D24X40 S3,34.92,-114.15,47,192,4733,29652,7,897,8,24085,10,484
91738,10/28/2022 18:34:52,D24X40 S3,34.92,-114.15,48,197,4731,29987,6.8,934,8,24823,9,494
91738,10/28/2022 18:39:56,D24X40 S3,34.92,-114.15,49,192,4827,29742,6.7,927,8,27716,9,504
91738,10/28/2022 18:43:44,D24X40 S3,34.92,-114.15,50,201,4925,30133,8.2,1227,8,28799,7,514
91738,10/28/2022 18:45:41,D24X40 S3,34.92,-114.15,51,197,4922,30203,8.7,1234,9,28463,8,524
91738,10/28/2022 18:47:41,D24X40 S3,34.92,-114.15,52,197,4918,30077,7.7,1363,10,28062,8,534
91738,10/28/2022 18:50:53,D24X40 S3,34.92,-114.15,53,196,4920,30136,7,1490,8,28910,7,544
91738,10/28/2022 18:52:49,D24X40 S3,34.92,-114.15,54,188,4842,29608,4,1479,9,10821,29,554
91738,10/28/2022 18:56:44,D24X40 S3,34.92,-114.15,55,188,4838,29904,4.1,1483,8,30784,22,544
91738,10/28/2022 19:08:42,D24X40 S3,34.92,-114.15,55,193,4342,15046,6.5,533,21,12433,9,564
91738,10/28/2022 19:59:39,D24X40 S3,34.92,-114.15,56,189,4643,29673,7.5,709,10,28081,10,574
91738,10/28/2022 20:03:57,D24X40 S3,34.92,-114.15,57,194,3323,27578,7.9,697,7,5450,5,584
91738,10/28/2022 20:05:42,D24X40 S3,34.92,-114.15,58,197,3320,29993,8.1,693,10,7754,7,594
91738,10/28/2022 20:08:08,D24X40 S3,34.92,-114.15,59,69,1023,22915,7.1,644,19,10420,40,584
91738,10/28/2022 22:18:29,D24X40 S3,34.91,-114.15,30,188,2483,14421,9.1,769,6,3533,8,314
91738,10/28/2022 22:16:18,D24X40 S3,34.91,-114.15,31,156,2964,16495,8.4,952,4,6855,5,324
91738,10/28/2022 22:20:18,D24X40 S3,34.91,-114.15,32,153,2107,15997,8.3,826,9,5157,10,334
91738,10/28/2022 22:21:51,D24X40 S3,34.91,-114.15,33,169,2675,15444,8.6,791,9,4274,19,344
91738,10/28/2022 22:35:42,D24X40 S3,34.91,-114.15,34,157,1251,3828,8.9,775,8,4913,0,354
91738,10/28/2022 22:25:48,D24X40 S3,34.91,-114.15,35,148,1342,16535,8.2,1427,6,4247,20,364
91738,10/28/2022 22:27:57,D24X40 S3,34.91,-114.15,36,159,1768,16331,8.8,1428,8,5576,30,374
91738,10/28/2022 22:32:28,D24X40 S3,34.91,-114.15,37,151,1831,5540,8.4,780,18,0,0,384
91738,10/28/2022 22:41:18,D24X40 S3,34.9,-114.16,30,182,4329,29165,7.5,771,8,17892,39,314
91738,10/29/2022 17:04:54,D24X40 S3,34.9,-114.16,31,185,4327,29395,7.9,774,9,17682,41,324
91738,10/29/2022 17:07:05,D24X40 S3,34.9,-114.16,32,180,4368,25877,8,693,6,15538,6,334
91738,10/29/2022 17:10:56,D24X40 S3,34.9,-114.16,33,190,4990,18199,9.1,1209,7,8723,16,344
91738,10/29/2022 17:12:51,D24X40 S3,34.9,-114.16,34,186,4987,18105,9.3,1215,8,8747,16,354
91738,10/29/2022 17:22:10,D24X40 S3,34.9,-114.16,35,187,1570,5588,10.4,1185,4,2676,3,364
91738,10/29/2022 17:18:13,D24X40 S3,34.9,-114.16,36,192,2002,13373,11.3,1184,5,3194,4,374
91738,10/29/2022 17:19:46,D24X40 S3,34.9,-114.16,37,186,4595,28678,10.3,1178,5,19123,3,384
91738,10/29/2022 17:22:58,D24X40 S3,34.9,-114.16,38,192,4593,28717,10.3,1183,6,18842,8,394
91738,10/29/2022 17:27:19,D24X40 S3,34.9,-114.16,39,186,2740,10324,11.1,1004,9,4763,8,404
91738,10/29/2022 17:30:19,D24X40 S3,34.9,-114.16,40,209,2640,8993,11,1164,7,4247,0,414
91738,10/29/2022 17:30:51,D24X40 S3,34.9,-114.16,41,208,5068,28407,11,1227,6,19090,5,424
91738,10/29/2022 17:40:04,D24X40 S3,34.9,-114.16,42,204,2383,9121,10.8,1118,4,4675,1,434
91738,10/29/2022 17:41:07,D24X40 S3,34.9,-114.16,43,184,4870,17302,10.3,1195,6,12862,10,444
91738,10/29/2022 17:49:08,D24X40 S3,34.9,-114.16,44,184,2767,13075,10.9,1127,2,2155,0,454
91738,10/29/2022 17:51:00,D24X40 S3,34.9,-114.16,45,181,4091,25154,12.1,1189,5,18675,5,464
91738,10/29/2022 17:57:10,D24X40 S3,34.9,-114.16,46,185,4253,25177,12,1193,5,18626,4,474
91738,10/29/2022 18:02:11,D24X40 S3,34.9,-114.16,47,200,4561,25762,2.6,1192,4,23681,5,484
91738,10/29/2022 18:07:16,D24X40 S3,34.9,-114.16,48,204,4559,25231,4.4,1195,4,22813,4,494
91738,10/29/2022 18:10:31,D24X40 S3,34.9,-114.16,49,186,4367,21089,11.4,1127,6,4126,4,504
91738,10/29/2022 18:16:18,D24X40 S3,34.9,-114.16,50,191,2967,8902,12.1,1065,14,6467,9,514
91738,10/29/2022 18:17:15,D24X40 S3,34.9,-114.16,51,194,2965,8230,11.3,1161,15,6176,35,504
91738,10/29/2022 20:11:08,D24X40 S3,34.88,-114.15,30,169,2018,9089,12.1,1116,13,8826,38,314
91738,10/29/2022 22:56:37,D24X40 S3,34.88,-114.15,31,173,2257,20444,11.2,1033,7,5552,8,324
91738,10/29/2022 22:58:58,D24X40 S3,34.88,-114.15,32,171,4542,27658,10.3,906,10,20269,7,334
91738,10/29/2022 23:00:46,D24X40 S3,34.88,-114.15,33,182,4545,27854,10.4,941,10,20570,7,344
91738,10/29/2022 23:03:02,D24X40 S3,34.88,-114.15,34,180,4547,27501,10.7,942,9,21037,8,354
91738,10/29/2022 23:07:03,D24X40 S3,34.88,-114.15,35,126,3000,15319,10.6,1453,10,11740,15,344
91738,10/30/2022 16:18:16,D24X40 S3,34.88,-114.15,30,171,991,4731,-0.1,2,15,0,0,314
91738,10/30/2022 16:32:35,D24X40 S3,34.88,-114.15,31,179,4733,17827,10.5,479,6,15535,4,324
91738,10/30/2022 16:36:08,D24X40 S3,34.88,-114.15,32,182,4981,25790,-0.2,1101,4,22172,7,334
91738,10/30/2022 16:45:49,D24X40 S3,34.88,-114.15,33,192,4982,26379,3.7,1105,5,22231,8,344
91738,10/30/2022 16:53:48,D24X40 S3,34.88,-114.15,34,193,5234,19436,13,877,3,18481,7,354
91738,10/30/2022 16:59:08,D24X40 S3,34.88,-114.15,35,187,3379,14453,9.4,1476,3,4317,11,364
91738,10/30/2022 17:05:28,D24X40 S3,34.88,-114.15,36,175,4885,22015,8.7,591,4,20530,6,374
91738,10/30/2022 17:11:07,D24X40 S3,34.88,-114.15,37,196,5313,25986,7.8,588,4,20510,6,384
91738,10/30/2022 17:15:57,D24X40 S3,34.88,-114.15,38,195,5313,25615,-0.2,593,3,19636,8,394
91738,10/30/2022 17:22:33,D24X40 S3,34.88,-114.15,39,227,5169,21061,8.5,617,4,12610,8,404
91738,10/30/2022 17:30:12,D24X40 S3,34.88,-114.15,40,221,5174,20788,9.1,610,5,17503,7,414
91738,10/30/2022 17:34:27,D24X40 S3,34.88,-114.15,41,221,5169,23359,2.6,625,5,17991,8,424
91738,10/30/2022 17:42:16,D24X40 S3,34.88,-114.15,42,190,5011,23136,8.5,1161,5,15778,9,434
91738,10/30/2022 17:50:07,D24X40 S3,34.88,-114.15,43,190,5004,23158,0.7,1164,6,20960,9,444
91738,10/30/2022 17:57:28,D24X40 S3,34.88,-114.15,44,185,5009,22568,1.7,1165,7,20665,9,454
91738,10/30/2022 18:00:43,D24X40 S3,34.88,-114.15,45,192,5011,28462,4.3,1158,6,23357,10,464
91738,10/30/2022 18:09:50,D24X40 S3,34.88,-114.15,46,190,5008,28740,2.1,1158,2,23782,12,474
91738,10/30/2022 18:20:55,D24X40 S3,34.88,-114.15,47,195,3960,25411,8.7,722,10,12617,61,484
91738,10/30/2022 18:30:58,D24X40 S3,34.88,-114.15,48,194,3317,15969,9.3,663,6,13525,12,494
91738,10/30/2022 18:38:14,D24X40 S3,34.88,-114.15,49,210,4139,20470,9.1,659,6,18223,12,504
91738,10/30/2022 18:44:07,D24X40 S3,34.88,-114.15,50,210,3967,24895,9.1,615,9,21625,11,514
91738,10/30/2022 18:49:59,D24X40 S3,34.88,-114.15,51,214,4457,28288,9,621,11,23991,13,524
91738,10/30/2022 18:56:02,D24X40 S3,34.88,-114.15,52,204,4540,27199,8.8,618,14,24712,13,534
91738,10/30/2022 19:05:03,D24X40 S3,34.88,-114.15,53,188,2482,9076,8.7,613,4,4838,29,544
91738,10/30/2022 19:09:20,D24X40 S3,34.88,-114.15,54,186,2851,11480,9.1,603,6,5320,23,554
91738,10/30/2022 19:11:02,D24X40 S3,34.88,-114.15,55,184,3961,17276,8.3,606,7,17409,14,564
91738,10/30/2022 19:17:51,D24X40 S3,34.88,-114.15,56,186,4641,27926,9.2,605,6,17954,9,574
91738,10/30/2022 19:27:05,D24X40 S3,34.88,-114.15,57,167,4610,25339,12.2,1003,11,19301,13,584
91738,10/30/2022 19:33:07,D24X40 S3,34.88,-114.15,58,188,4608,25393,12.1,1012,12,18911,14,594
91738,10/30/2022 20:29:43,D24X40 S3,34.88,-114.15,30,188,4677,25985,8.8,1261,7,21771,40,314
91738,10/30/2022 21:39:13,D24X40 S3,34.88,-114.15,31,187,4511,23988,8.9,358,4,15141,21,324
91738,10/30/2022 21:52:10,D24X40 S3,34.88,-114.15,32,186,4163,13726,9,311,3,9276,8,334
91738,10/30/2022 21:56:55,D24X40 S3,34.88,-114.15,33,191,2371,11010,9.1,306,4,4372,22,344
91738,10/30/2022 22:01:25,D24X40 S3,34.88,-114.15,34,189,2115,8194,9.1,342,3,6340,18,354
91738,10/30/2022 22:05:24,D24X40 S3,34.88,-114.15,35,197,3674,22066,8.7,341,7,15701,23,364
91738,10/30/2022 22:12:58,D24X40 S3,34.88,-114.15,36,195,4314,23876,9,325,8,21522,28,374
91738,10/30/2022 22:19:18,D24X40 S3,34.88,-114.15,37,190,3664,19669,8.9,305,5,16461,12,384
91738,10/30/2022 22:24:13,D24X40 S3,34.88,-114.15,38,200,4298,23812,8.8,323,6,15006,8,394
91738,10/30/2022 22:28:58,D24X40 S3,34.88,-114.15,39,195,4651,27678,10.3,485,8,21395,10,404
91738,10/30/2022 22:34:04,D24X40 S3,34.88,-114.15,40,180,4438,27223,10.7,461,11,19020,12,414
91738,10/30/2022 22:38:00,D24X40 S3,34.88,-114.15,41,181,4437,27076,10.6,461,11,19151,12,424
91738,10/30/2022 22:39:46,D24X40 S3,34.88,-114.15,42,192,4792,29745,1.8,621,8,27011,12,434
91738,10/31/2022 15:06:42,D24X40 S3,34.88,-114.15,43,196,5176,30277,7,189,12,29863,10,444
91738,10/31/2022 15:12:39,D24X40 S3,34.88,-114.15,44,192,5175,30841,6.5,198,13,29087,12,454
91738,10/31/2022 15:18:48,D24X40 S3,34.88,-114.15,45,193,5176,30555,1.3,540,0,29022,12,464
91738,10/31/2022 15:30:18,D24X40 S3,34.88,-114.15,46,195,3479,11902,9.9,622,2,6090,12,474
91738,10/31/2022 15:38:08,D24X40 S3,34.88,-114.15,47,192,4548,10986,10.4,720,3,5461,20,484
91738,10/31/2022 15:39:55,D24X40 S3,34.88,-114.15,48,198,4832,28334,3.8,724,5,25096,19,494
91738,10/31/2022 15:49:41,D24X40 S3,34.88,-114.15,49,199,4835,28654,0.7,729,1,25049,19,504
91738,10/31/2022 15:57:50,D24X40 S3,34.88,-114.15,50,197,4833,28113,2.2,722,2,24982,17,514
91738,10/31/2022 16:08:43,D24X40 S3,34.88,-114.15,51,197,4886,30049,10.2,606,14,26402,13,524
91738,10/31/2022 16:17:42,D24X40 S3,34.88,-114.15,52,206,4893,29858,2.9,643,13,26034,16,534
91738,10/31/2022 16:27:41,D24X40 S3,34.88,-114.15,53,197,4813,29964,10.3,609,13,27300,14,544
91738,10/31/2022 16:34:38,D24X40 S3,34.88,-114.15,54,189,4803,30262,9.6,628,9,26617,13,554
91738,10/31/2022 16:39:30,D24X40 S3,34.88,-114.15,55,183,4013,19841,12.2,778,12,14135,16,564
91738,10/31/2022 16:42:46,D24X40 S3,34.88,-114.15,56,193,3032,29606,12.1,962,8,26595,20,574
91738,10/31/2022 16:45:47,D24X40 S3,34.88,-114.15,57,196,3748,29235,12.8,977,10,7329,14,584
91738,10/31/2022 16:49:04,D24X40 S3,34.88,-114.15,58,186,3682,26458,13.1,998,10,12535,48,574
91738,10/31/2022 18:16:47,D24X40 S3,34.87,-114.15,30,303,2544,23573,8.9,515,12,14105,59,314
91738,11/3/2022 20:42:51,D24X40 S3,34.87,-114.15,31,305,2535,27345,8.5,509,10,16616,58,324
91738,11/3/2022 20:45:45,D24X40 S3,34.87,-114.15,32,196,4597,28714,10.5,639,8,16086,10,334
91738,11/3/2022 20:50:55,D24X40 S3,34.87,-114.15,33,179,3999,16967,9.8,522,10,4809,6,344
91738,11/3/2022 20:51:48,D24X40 S3,34.87,-114.15,34,183,4408,26329,8.2,515,9,21310,7,354
91738,11/3/2022 21:00:52,D24X40 S3,34.87,-114.15,35,186,4560,27778,8.6,516,10,21599,7,364
91738,11/3/2022 21:02:51,D24X40 S3,34.87,-114.15,36,187,4683,27354,8.1,518,9,21576,6,374
91738,11/3/2022 21:06:10,D24X40 S3,34.87,-114.15,37,187,4940,23934,9.9,614,5,18622,4,384
91738,11/3/2022 21:11:05,D24X40 S3,34.87,-114.15,38,197,5157,24996,9.9,608,5,19023,5,394
91738,11/3/2022 21:14:53,D24X40 S3,34.87,-114.15,39,204,5160,25099,10,606,5,19229,4,404
91738,11/3/2022 21:17:52,D24X40 S3,34.87,-114.15,40,202,5130,25364,9.6,597,7,22216,6,414
91738,11/3/2022 21:21:48,D24X40 S3,34.87,-114.15,41,193,5193,27175,10,609,7,22906,7,424
91738,11/3/2022 21:27:52,D24X40 S3,34.87,-114.15,42,187,5089,29410,9.5,555,5,28562,9,434
91738,11/3/2022 21:34:47,D24X40 S3,34.87,-114.15,43,180,2720,13288,10.1,583,10,4221,7,444
91738,11/3/2022 21:36:24,D24X40 S3,34.87,-114.15,45,197,4633,28480,10,560,12,13022,37,464
91738,11/3/2022 21:38:49,D24X40 S3,34.87,-114.15,46,201,4759,29801,10.3,327,8,22865,9,474
91738,11/3/2022 21:41:49,D24X40 S3,34.87,-114.15,47,203,4768,29470,9.2,599,8,22953,9,484
91738,11/3/2022 21:43:41,D24X40 S3,34.87,-114.15,48,189,3893,29022,9.8,609,11,3524,0,494
91738,11/3/2022 21:47:31,D24X40 S3,34.87,-114.15,50,185,3876,27796,9.5,545,10,2763,6,514
91738,11/3/2022 21:48:38,D24X40 S3,34.87,-114.15,51,184,3875,29356,9.7,586,12,5495,6,524
91738,11/3/2022 21:50:44,D24X40 S3,34.87,-114.15,52,176,3887,29085,9.4,635,10,5954,14,534
91738,11/3/2022 21:52:48,D24X40 S3,34.87,-114.15,53,188,4707,29697,9.6,560,9,23320,12,544
91738,11/3/2022 21:55:40,D24X40 S3,34.87,-114.15,54,193,4698,29980,9.6,606,10,22676,12,554
91738,11/3/2022 21:58:39,D24X40 S3,34.87,-114.15,55,190,4483,29973,9.4,707,9,21016,14,564
91738,11/3/2022 22:00:50,D24X40 S3,34.87,-114.15,56,189,4574,30146,10.3,728,10,21402,13,574
91738,11/3/2022 22:03:57,D24X40 S3,34.87,-114.15,57,201,4295,29237,9.8,564,11,25787,50,584
91738,11/3/2022 22:11:19,D24X40 S3,34.87,-114.15,59,207,4291,29846,9.6,561,10,25766,49,604
